cycle,state,modeldate,candidate_name,startdate,enddate,pollster,samplesize,population,weight,influence,pct,house_adjusted_pct,trend_and_house_adjusted_pct,tracking,poll_id,question_id
2020,Michigan,10/30/2020,Joseph R. Biden Jr.,3/6/2020,3/8/2020,YouGov,566,rv,.7864927,0,45,45.92535,48.41621,"",64766,119814
2020,Michigan,10/30/2020,Joseph R. Biden Jr.,3/5/2020,3/8/2020,Monmouth University,977,rv,1.900347,0,48,48.38352,50.8897,"",64764,119808
2020,Michigan,10/30/2020,Joseph R. Biden Jr.,3/5/2020,3/7/2020,Optimus,550,lv,.7043313,0,44.34,45.49303,47.94553,"",64755,119785
2020,Michigan,10/30/2020,Joseph R. Biden Jr.,2/6/2020,2/18/2020,Expedition Strategies,500,rv,.6358964,0,43,44.51704,47.11868,"",64741,119724
2020,Michigan,10/30/2020,Joseph R. Biden Jr.,2/11/2020,2/20/2020,YouGov,1249,rv,1.325549,0,47,47.92871,50.54974,"",64499,118776
2020,Michigan,10/30/2020,Joseph R. Biden Jr.,2/12/2020,2/18/2020,Quinnipiac University,845,rv,1.233911,0,47,47.51022,50.1143,"",64470,118604
2020,Michigan,10/30/2020,Joseph R. Biden Jr.,1/9/2020,1/12/2020,EPIC-MRA,600,lv,1.046879,0,50,49.56801,52.11574,"",63277,115700
2020,Michigan,10/30/2020,Joseph R. Biden Jr.,1/3/2020,1/7/2020,Glengariff Group,600,lv,.7396094,0,50.1,50.52825,53.28258,"",63238,115541
2020,Michigan,10/30/2020,Joseph R. Biden Jr.,12/3/2019,12/5/2019,Optimus,551,lv,.7050464,0,40.87,42.00895,44.76357,"",63027,114319
2020,Massachusetts,10/30/2020,Joseph R. Biden Jr.,10/1/2020,10/28/2020,SurveyMonkey,5848,lv,.4764544,.4668678,70,67.49827,67.70482,T,72273,135613
2020,Massachusetts,10/30/2020,Joseph R. Biden Jr.,9/30/2020,10/27/2020,SurveyMonkey,5647,lv,.0164423,.0159461,70,67.49827,67.71698,T,72119,135246
2020,Massachusetts,10/30/2020,Joseph R. Biden Jr.,9/28/2020,10/25/2020,SurveyMonkey,5310,lv,.0311175,.0286131,70,67.49827,67.78432,T,72009,135012
2020,Massachusetts,10/30/2020,Joseph R. Biden Jr.,10/14/2020,10/21/2020,YouGov,713,lv,1.040929,1.040929,64,64.3592,64.46895,"",71972,134917
2020,Massachusetts,10/30/2020,Joseph R. Biden Jr.,9/27/2020,10/24/2020,SurveyMonkey,5248,lv,.0154149,.0140192,70,67.49827,67.8054,T,71924,134838
2020,Massachusetts,10/30/2020,Joseph R. Biden Jr.,9/25/2020,10/23/2020,SurveyMonkey,5198,lv,.0295736,.0265984,70,67.49827,67.82654,T,71857,134703
2020,Massachusetts,10/30/2020,Joseph R. Biden Jr.,9/25/2020,10/22/2020,SurveyMonkey,5133,lv,0,0,70,67.49827,67.9137,T,71796,134572
2020,Massachusetts,10/30/2020,Joseph R. Biden Jr.,9/24/2020,10/21/2020,SurveyMonkey,5030,lv,.0151403,.0128556,70,67.49827,67.93288,T,71713,134373
2020,Massachusetts,10/30/2020,Joseph R. Biden Jr.,9/23/2020,10/20/2020,SurveyMonkey,4820,lv,.0145806,.0122336,70,67.49827,67.95408,T,71600,134148
2020,Massachusetts,10/30/2020,Joseph R. Biden Jr.,9/22/2020,10/19/2020,SurveyMonkey,4600,lv,.0139936,.0116004,69,66.47159,66.95329,T,71498,133936
2020,Massachusetts,10/30/2020,Joseph R. Biden Jr.,9/21/2020,10/18/2020,SurveyMonkey,4467,lv,.0136745,.0111983,70,67.49827,67.99664,T,71413,133753
2020,Massachusetts,10/30/2020,Joseph R. Biden Jr.,9/19/2020,10/17/2020,SurveyMonkey,4405,lv,.0262203,.0212084,70,67.49827,68.02084,T,71331,133591
2020,Massachusetts,10/30/2020,Joseph R. Biden Jr.,9/19/2020,10/16/2020,SurveyMonkey,4325,lv,0,0,70,67.49827,68.04791,T,71273,133474
2020,Massachusetts,10/30/2020,Joseph R. Biden Jr.,9/18/2020,10/15/2020,SurveyMonkey,4077,lv,.0127748,.0100759,69,66.47159,67.05383,T,71212,133347
2020,Massachusetts,10/30/2020,Joseph R. Biden Jr.,9/17/2020,10/14/2020,SurveyMonkey,3871,lv,.0122376,.0095291,69,66.47159,67.08094,T,71138,133197
2020,Massachusetts,10/30/2020,Joseph R. Biden Jr.,9/16/2020,10/13/2020,SurveyMonkey,3704,lv,.011822,.0090865,69,66.47159,67.10789,T,71044,132990
2020,Massachusetts,10/30/2020,Joseph R. Biden Jr.,9/15/2020,10/12/2020,SurveyMonkey,3523,lv,.0113597,.0086169,68,65.44649,66.11806,T,70945,132776
2020,Massachusetts,10/30/2020,Joseph R. Biden Jr.,6/8/2020,6/30/2020,SurveyMonkey,1091,lv,.5118363,0,70.8,68.32077,69.82555,"",70478,131332
2020,Massachusetts,10/30/2020,Joseph R. Biden Jr.,7/1/2020,7/31/2020,SurveyMonkey,2509,lv,.5332031,0,71.79,69.34006,70.95879,"",70427,131230
2020,Massachusetts,10/30/2020,Joseph R. Biden Jr.,8/1/2020,8/31/2020,SurveyMonkey,2286,lv,.583477,.1021378,69,66.47159,67.8316,"",70377,131128
2020,Massachusetts,10/30/2020,Joseph R. Biden Jr.,9/1/2020,9/30/2020,SurveyMonkey,2665,lv,.1323206,.0817353,66.01,63.41118,64.58049,T,70326,131021
2020,Massachusetts,10/30/2020,Joseph R. Biden Jr.,8/25/2020,8/27/2020,Emerson College,763,lv,1.332533,.4477525,69.44,67.94763,69.09618,"",68240,127831
2020,Massachusetts,10/30/2020,Joseph R. Biden Jr.,7/31/2020,8/7/2020,YouGov,500,rv,.739754,0,61,62.21761,63.57964,"",68064,127485
2020,Massachusetts,10/30/2020,Joseph R. Biden Jr.,8/6/2020,8/9/2020,MassINC Polling Group,501,lv,.9693081,0,63,64.43526,65.65354,"",68009,127359
2020,Massachusetts,10/30/2020,Joseph R. Biden Jr.,7/17/2020,7/20/2020,MassINC Polling Group,797,rv,1.333237,0,55,57.36698,58.9502,"",67780,126861
2020,Massachusetts,10/30/2020,Joseph R. Biden Jr.,5/5/2020,5/6/2020,Emerson College,740,rv,1.167763,0,66.87,66.16506,68.78875,"",66203,123160
2020,Massachusetts,10/30/2020,Joseph R. Biden Jr.,4/27/2020,5/1/2020,University of Massachusetts Lowell,1000,rv,1.319549,0,58,60.01646,62.65615,"",66175,123087
2020,Maryland,10/30/2020,Joseph R. Biden Jr.,10/1/2020,10/28/2020,SurveyMonkey,5820,lv,.535056,.4475014,66,63.74169,63.82109,T,72272,135612
2020,Maryland,10/30/2020,Joseph R. Biden Jr.,9/30/2020,10/27/2020,SurveyMonkey,5665,lv,.0186774,.0152815,67,64.76102,64.84547,T,72118,135245
2020,Maryland,10/30/2020,Joseph R. Biden Jr.,10/19/2020,10/24/2020,Gonzales Research & Marketing Strategies Inc.,820,rv,.9356807,.9356807,58,59.71201,59.656,"",72029,135032
2020,Maryland,10/30/2020,Joseph R. Biden Jr.,9/28/2020,10/25/2020,SurveyMonkey,5456,lv,.03702,.0269237,67,64.76102,64.88379,T,72008,135011
2020,Maryland,10/30/2020,Joseph R. Biden Jr.,9/26/2020,10/24/2020,SurveyMonkey,5359,lv,.0354351,.0251267,66,63.74169,63.8811,T,71923,134837
2020,Maryland,10/30/2020,Joseph R. Biden Jr.,9/26/2020,10/23/2020,SurveyMonkey,5324,lv,0,0,66,63.74169,63.89761,T,71856,134702
2020,Maryland,10/30/2020,Joseph R. Biden Jr.,9/25/2020,10/22/2020,SurveyMonkey,5194,lv,.0189921,.0117406,66,63.74169,63.97024,T,71795,134571
2020,Maryland,10/30/2020,Joseph R. Biden Jr.,9/24/2020,10/21/2020,SurveyMonkey,4892,lv,.0181741,.0109044,67,64.76102,65.00683,T,71712,134372
2020,Maryland,10/30/2020,Joseph R. Biden Jr.,9/22/2020,10/20/2020,SurveyMonkey,4780,lv,.0349262,.0203207,67,64.76102,65.02647,T,71599,134147
2020,Maryland,10/30/2020,Joseph R. Biden Jr.,9/22/2020,10/19/2020,SurveyMonkey,4647,lv,0,0,66,63.74169,64.02975,T,71497,133935
2020,Maryland,10/30/2020,Joseph R. Biden Jr.,9/21/2020,10/18/2020,SurveyMonkey,4483,lv,.0177695,.0096925,66,63.74169,64.05106,T,71412,133752
2020,Maryland,10/30/2020,Joseph R. Biden Jr.,9/20/2020,10/17/2020,SurveyMonkey,4385,lv,.0178402,.0094067,66,63.74169,64.07188,T,71330,133590
2020,Maryland,10/30/2020,Joseph R. Biden Jr.,9/19/2020,10/16/2020,SurveyMonkey,4302,lv,.0180125,.00917,66,63.74169,64.09362,T,71272,133473
2020,Maryland,10/30/2020,Joseph R. Biden Jr.,9/18/2020,10/15/2020,SurveyMonkey,4105,lv,.0177373,.0087074,67,64.76102,65.13242,T,71211,133346
2020,Maryland,10/30/2020,Joseph R. Biden Jr.,9/17/2020,10/14/2020,SurveyMonkey,3878,lv,.0173414,.0081978,66,63.74169,64.14149,T,71137,133196
2020,Maryland,10/30/2020,Joseph R. Biden Jr.,9/16/2020,10/13/2020,SurveyMonkey,3707,lv,.0172081,.0078219,66,63.74169,64.167,T,71043,132989
2020,Maryland,10/30/2020,Joseph R. Biden Jr.,9/15/2020,10/12/2020,SurveyMonkey,3564,lv,.0171298,.0074748,66,63.74169,64.19344,T,70944,132775
2020,Maryland,10/30/2020,Joseph R. Biden Jr.,9/30/2020,10/4/2020,Goucher College,776,lv,1.369151,.721916,61,61.27761,61.48457,"",70663,132148
2020,Maryland,10/30/2020,Joseph R. Biden Jr.,9/29/2020,10/1/2020,Change Research,650,v,.6731699,.2937469,61,61.52716,61.89188,"",70631,132070
2020,Maryland,10/30/2020,Joseph R. Biden Jr.,6/8/2020,6/30/2020,SurveyMonkey,1175,lv,.3028664,0,63.95,61.65622,62.85438,"",70477,131331
2020,Maryland,10/30/2020,Joseph R. Biden Jr.,7/1/2020,7/31/2020,SurveyMonkey,1911,lv,.366442,0,66.28,64.02697,65.34997,"",70426,131229
2020,Maryland,10/30/2020,Joseph R. Biden Jr.,8/1/2020,8/31/2020,SurveyMonkey,1813,lv,.3741345,0,66,63.74169,64.81029,"",70376,131127
2020,Maryland,10/30/2020,Joseph R. Biden Jr.,9/1/2020,9/30/2020,SurveyMonkey,2364,lv,.3105781,.0564687,67.11,64.87322,65.73635,T,70325,131020
2020,Maryland,10/30/2020,Joseph R. Biden Jr.,9/4/2020,9/11/2020,OpinionWorks,753,lv,.9604024,0,62,61.99297,62.91549,"",69970,130304
2020,Maryland,10/30/2020,Joseph R. Biden Jr.,5/19/2020,5/23/2020,Gonzales Research & Marketing Strategies Inc.,810,lv,1.004224,0,59.1,59.94466,61.98087,"",66519,123959
2020,Maryland,10/30/2020,Joseph R. Biden Jr.,2/13/2020,2/19/2020,Goucher College,718,lv,1.288986,0,60,60.27918,62.12716,"",64518,118879
2020,Maine,10/30/2020,Joseph R. Biden Jr.,10/1/2020,10/28/2020,SurveyMonkey,1995,lv,.5235648,.3505808,56,54.24441,54.3937,T,72271,135611
2020,Maine,10/30/2020,Joseph R. Biden Jr.,10/23/2020,10/27/2020,SurveyUSA,1007,lv,1.8684,1.8684,53,53.0915,53.22353,"",72179,135387
2020,Maine,10/30/2020,Joseph R. Biden Jr.,9/30/2020,10/27/2020,SurveyMonkey,1916,lv,.0183215,.0118646,56,54.24441,54.40189,T,72117,135244
2020,Maine,10/30/2020,Joseph R. Biden Jr.,10/21/2020,10/25/2020,Colby College,879,lv,.938188,.8348634,51,52.28081,52.39352,"",72076,135127
2020,Maine,10/30/2020,Joseph R. Biden Jr.,9/28/2020,10/25/2020,SurveyMonkey,1749,lv,.0373668,.0200826,56,54.24441,54.44592,T,72007,135010
2020,Maine,10/30/2020,Joseph R. Biden Jr.,9/26/2020,10/24/2020,SurveyMonkey,1743,lv,.0369853,.0190629,56,54.24441,54.46101,T,71922,134836
2020,Maine,10/30/2020,Joseph R. Biden Jr.,9/26/2020,10/23/2020,SurveyMonkey,1779,lv,0,0,56,54.24441,54.4804,T,71855,134701
2020,Maine,10/30/2020,Joseph R. Biden Jr.,9/25/2020,10/22/2020,SurveyMonkey,1709,lv,.0223896,.0090742,56,54.24441,54.54858,T,71794,134570
2020,Maine,10/30/2020,Joseph R. Biden Jr.,9/24/2020,10/21/2020,SurveyMonkey,1649,lv,.022533,.008636,56,54.24441,54.56636,T,71711,134371
2020,Maine,10/30/2020,Joseph R. Biden Jr.,9/23/2020,10/20/2020,SurveyMonkey,1501,lv,.0214958,.007765,56,54.24441,54.58817,T,71598,134146
2020,Maine,10/30/2020,Joseph R. Biden Jr.,9/22/2020,10/19/2020,SurveyMonkey,1430,lv,.021576,.0073187,56,54.24441,54.6065,T,71496,133934
2020,Maine,10/30/2020,Joseph R. Biden Jr.,9/21/2020,10/18/2020,SurveyMonkey,1389,lv,.0221132,.0070139,56,54.24441,54.62633,T,71411,133751
2020,Maine,10/30/2020,Joseph R. Biden Jr.,9/20/2020,10/17/2020,SurveyMonkey,1365,lv,.0230762,.006811,56,54.24441,54.64883,T,71329,133589
2020,Maine,10/30/2020,Joseph R. Biden Jr.,9/19/2020,10/16/2020,SurveyMonkey,1321,lv,.0238922,.0065256,56,54.24441,54.67171,T,71271,133472
2020,Maine,10/30/2020,Joseph R. Biden Jr.,9/18/2020,10/15/2020,SurveyMonkey,1239,lv,.0241837,.0060726,57,55.2495,55.69856,T,71210,133345
2020,Maine,10/30/2020,Joseph R. Biden Jr.,9/16/2020,10/14/2020,SurveyMonkey,1172,lv,.0481679,.011034,57,55.2495,55.71865,T,71136,133195
2020,Maine,10/30/2020,Joseph R. Biden Jr.,10/2/2020,10/6/2020,Pan Atlantic Research,600,lv,.8237234,.2794128,50.3,51.01901,51.39351,"",71085,133057
2020,Maine,10/30/2020,Joseph R. Biden Jr.,9/16/2020,10/13/2020,SurveyMonkey,1070,lv,0,0,56,54.24441,54.73574,T,71042,132988
2020,Maine,10/30/2020,Joseph R. Biden Jr.,9/14/2020,10/12/2020,SurveyMonkey,953,lv,.0487385,.0090177,56,54.24441,54.75833,T,70943,132774
2020,Maine,10/30/2020,Joseph R. Biden Jr.,9/25/2020,10/4/2020,Critical Insights,466,lv,.5869504,.1085988,51,52.35093,52.86246,"",70610,132018
2020,Maine,10/30/2020,Joseph R. Biden Jr.,6/8/2020,6/30/2020,SurveyMonkey,202,lv,.2780827,0,51.23,49.46265,51.03525,"",70476,131330
2020,Maine,10/30/2020,Joseph R. Biden Jr.,7/1/2020,7/31/2020,SurveyMonkey,733,lv,.4694648,0,57.47,55.72221,57.35205,"",70425,131228
2020,Maine,10/30/2020,Joseph R. Biden Jr.,8/1/2020,8/31/2020,SurveyMonkey,502,lv,.433821,0,61,59.27905,60.61782,"",70375,131126
2020,Maine,10/30/2020,Joseph R. Biden Jr.,9/1/2020,9/30/2020,SurveyMonkey,729,lv,.3352619,0,59.77,58.03838,58.95191,T,70324,131019
2020,Maine,10/30/2020,Joseph R. Biden Jr.,9/23/2020,9/28/2020,Data for Progress,718,lv,.7417488,.0228733,55,53.62897,54.31861,"",70081,130559
2020,Maine,10/30/2020,Joseph R. Biden Jr.,9/17/2020,9/23/2020,Colby College,847,lv,.9219652,0,50,51.28155,52.20782,"",69967,130299
2020,Maine,10/30/2020,Joseph R. Biden Jr.,9/17/2020,9/20/2020,Suffolk University,500,lv,1.00103,0,51.4,52.06083,52.93102,"",69587,129679
2020,Maine,10/30/2020,Joseph R. Biden Jr.,9/11/2020,9/16/2020,Siena College/The New York Times Upshot,663,lv,1.402001,0,55,55.12433,56.06071,"",69524,129507
2020,Maine,10/30/2020,Joseph R. Biden Jr.,9/10/2020,9/14/2020,Quinnipiac University,1183,lv,1.707288,0,59,57.88513,58.82795,"",69488,129441
2020,Maine,10/30/2020,Joseph R. Biden Jr.,8/30/2020,9/5/2020,Fabrizio Ward/Hart Research Associates,800,lv,1.401522,0,54,54.24921,55.28176,"",68578,128405
2020,Maine,10/30/2020,Joseph R. Biden Jr.,7/28/2020,8/9/2020,Critical Insights,453,lv,.5778364,0,45,46.34545,47.77568,"",68001,127392
2020,Maine,10/30/2020,Joseph R. Biden Jr.,7/27/2020,8/2/2020,RMG Research,500,rv,.5929921,0,50,51.40015,52.83197,"",67978,127290
2020,Maine,10/30/2020,Joseph R. Biden Jr.,7/30/2020,8/3/2020,Quinnipiac University,807,rv,1.192775,0,52,51.74708,53.15916,"",67948,127222
2020,Maine,10/30/2020,Joseph R. Biden Jr.,7/24/2020,8/2/2020,Data for Progress,866,lv,1.057499,0,53,52.45635,53.92169,"",67936,127191
2020,Maine,10/30/2020,Joseph R. Biden Jr.,7/18/2020,7/24/2020,Colby College,888,lv,.9426376,0,50,51.28155,52.88832,"",67790,126874
2020,Maine,10/30/2020,Joseph R. Biden Jr.,7/23/2020,7/24/2020,Public Policy Polling,962,v,.9371204,0,53,52.08143,53.38022,"",67787,126870
2020,Maine,10/30/2020,Joseph R. Biden Jr.,7/2/2020,7/3/2020,Public Policy Polling,1022,v,1.263995,0,53,52.79348,54.18037,"",66994,125129
2020,Maine,10/30/2020,Joseph R. Biden Jr.,3/2/2020,3/3/2020,Public Policy Polling,872,v,1.193424,0,52,51.79323,54.75764,"",64717,119672
2020,ME-2,10/30/2020,Joseph R. Biden Jr.,10/23/2020,10/27/2020,SurveyUSA,509,lv,1.042558,1.042558,49.7,49.6522,49.67244,"",72177,135384
2020,ME-2,10/30/2020,Joseph R. Biden Jr.,10/21/2020,10/25/2020,Colby College,453,lv,.6524333,.5989552,46,46.1104,46.14172,"",72077,135128
2020,ME-2,10/30/2020,Joseph R. Biden Jr.,10/2/2020,10/6/2020,Pan Atlantic Research,300,lv,.5151277,.2617862,46.5,46.54527,46.79734,"",71087,133059
2020,ME-2,10/30/2020,Joseph R. Biden Jr.,9/25/2020,10/4/2020,Critical Insights,234,lv,.3799229,.1494779,41,41.09238,41.47411,"",70612,132020
2020,ME-2,10/30/2020,Joseph R. Biden Jr.,9/17/2020,9/23/2020,Colby College,425,lv,.6213568,.112048,46,46.1104,46.84921,"",69969,130301
2020,ME-2,10/30/2020,Joseph R. Biden Jr.,9/17/2020,9/20/2020,Suffolk University,233,lv,.5002398,.0820065,46.78,47.00339,47.75728,"",69589,129682
2020,ME-2,10/30/2020,Joseph R. Biden Jr.,9/11/2020,9/16/2020,Siena College/The New York Times Upshot,440,lv,.9552615,.0783001,47,47.25423,48.08244,"",69530,129533
2020,ME-2,10/30/2020,Joseph R. Biden Jr.,9/10/2020,9/14/2020,Quinnipiac University,476,lv,.8821546,.0433847,53,52.64954,53.47369,"",69490,129443
2020,ME-2,10/30/2020,Joseph R. Biden Jr.,8/30/2020,9/5/2020,Fabrizio Ward/Hart Research Associates,367,lv,.7368916,0,49,49.02266,49.95018,"",69402,129247
2020,ME-2,10/30/2020,Joseph R. Biden Jr.,8/25/2020,8/28/2020,LOC Wick,400,lv,.4492621,0,47.5,46.25413,47.29691,"",68517,128281
2020,ME-2,10/30/2020,Joseph R. Biden Jr.,7/28/2020,8/9/2020,Critical Insights,249,rv,.3595006,0,39,39.94904,41.0945,"",68003,127345
2020,ME-2,10/30/2020,Joseph R. Biden Jr.,7/30/2020,8/3/2020,Quinnipiac University,382,rv,.6536554,0,44,44.52679,45.69683,"",67950,127224
2020,ME-2,10/30/2020,Joseph R. Biden Jr.,7/18/2020,7/24/2020,Colby College,449,lv,.6488008,0,45,45.11015,46.39152,"",67792,126876
2020,ME-1,10/30/2020,Joseph R. Biden Jr.,10/23/2020,10/27/2020,SurveyUSA,498,lv,1.022374,1.022374,59,58.95318,58.9719,"",72178,135386
2020,ME-1,10/30/2020,Joseph R. Biden Jr.,10/21/2020,10/25/2020,Colby College,426,lv,.6274408,.5760112,56,56.10981,56.13786,"",72080,135138
2020,ME-1,10/30/2020,Joseph R. Biden Jr.,10/2/2020,10/6/2020,Pan Atlantic Research,300,lv,.5151277,.2617862,54,54.04522,54.39722,"",71086,133058
2020,ME-1,10/30/2020,Joseph R. Biden Jr.,9/25/2020,10/4/2020,Critical Insights,232,lv,.3776166,.1485705,62,62.09081,62.58236,"",70611,132019
2020,ME-1,10/30/2020,Joseph R. Biden Jr.,9/17/2020,9/23/2020,Colby College,416,lv,.6130922,.1105576,54,54.11038,55.02268,"",69968,130300
2020,ME-1,10/30/2020,Joseph R. Biden Jr.,9/17/2020,9/20/2020,Suffolk University,267,lv,.5680016,.093115,54.87,55.09253,56.01713,"",69588,129680
2020,ME-1,10/30/2020,Joseph R. Biden Jr.,9/10/2020,9/14/2020,Quinnipiac University,707,lv,1.196565,.0588475,64,63.66607,64.61728,"",69489,129442
2020,ME-1,10/30/2020,Joseph R. Biden Jr.,8/30/2020,9/5/2020,Fabrizio Ward/Hart Research Associates,433,lv,.8504705,0,58,58.02229,59.10664,"",69401,129246
2020,ME-1,10/30/2020,Joseph R. Biden Jr.,7/28/2020,8/9/2020,Critical Insights,250,rv,.3605449,0,49,49.97664,51.42485,"",68002,127344
2020,ME-1,10/30/2020,Joseph R. Biden Jr.,7/30/2020,8/3/2020,Quinnipiac University,392,rv,.6682869,0,61,61.51402,62.92755,"",67949,127223
2020,ME-1,10/30/2020,Joseph R. Biden Jr.,7/18/2020,7/24/2020,Colby College,425,lv,.6264934,0,55,55.11012,56.71349,"",67791,126875
2020,Louisiana,10/30/2020,Joseph R. Biden Jr.,10/1/2020,10/28/2020,SurveyMonkey,2633,lv,.4547717,.4154542,38,37.00495,37.03629,T,72274,135614
2020,Louisiana,10/30/2020,Joseph R. Biden Jr.,9/30/2020,10/27/2020,SurveyMonkey,2569,lv,.0157972,.0142038,38,37.00495,37.03591,T,72120,135247
2020,Louisiana,10/30/2020,Joseph R. Biden Jr.,10/22/2020,10/22/2020,University of New Orleans,755,lv,.8839442,.8839442,35.9,36.28711,36.37421,"",72053,135083
2020,Louisiana,10/30/2020,Joseph R. Biden Jr.,9/28/2020,10/25/2020,SurveyMonkey,2573,lv,.0312906,.0258801,38,37.00495,37.0447,T,72010,135013
2020,Louisiana,10/30/2020,Joseph R. Biden Jr.,9/27/2020,10/24/2020,SurveyMonkey,2553,lv,.0155194,.0126123,38,37.00495,37.05313,T,71925,134839
2020,Louisiana,10/30/2020,Joseph R. Biden Jr.,9/25/2020,10/23/2020,SurveyMonkey,2548,lv,.0299311,.0238931,38,37.00495,37.06285,T,71858,134704
2020,Louisiana,10/30/2020,Joseph R. Biden Jr.,9/24/2020,10/22/2020,SurveyMonkey,2534,lv,.0150438,.0111419,39,37.99856,38.10527,T,71797,134573
2020,Louisiana,10/30/2020,Joseph R. Biden Jr.,9/23/2020,10/21/2020,SurveyMonkey,2547,lv,.0151783,.0110228,39,37.99856,38.11607,T,71714,134374
2020,Louisiana,10/30/2020,Joseph R. Biden Jr.,9/23/2020,10/20/2020,SurveyMonkey,2517,lv,0,0,39,37.99856,38.13351,T,71601,134149
2020,Louisiana,10/30/2020,Joseph R. Biden Jr.,9/22/2020,10/19/2020,SurveyMonkey,2466,lv,.0153713,.01072,40,38.99271,39.14667,T,71499,133937
2020,Louisiana,10/30/2020,Joseph R. Biden Jr.,9/20/2020,10/18/2020,SurveyMonkey,2445,lv,.0296118,.0202248,40,38.99271,39.17305,T,71414,133754
2020,Louisiana,10/30/2020,Joseph R. Biden Jr.,9/19/2020,10/17/2020,SurveyMonkey,2425,lv,.0148114,.0099027,40,38.99271,39.19558,T,71332,133592
2020,Louisiana,10/30/2020,Joseph R. Biden Jr.,9/19/2020,10/16/2020,SurveyMonkey,2413,lv,0,0,40,38.99271,39.22271,T,71274,133475
2020,Louisiana,10/30/2020,Joseph R. Biden Jr.,9/17/2020,10/15/2020,SurveyMonkey,2370,lv,.029532,.0188937,40,38.99271,39.24364,T,71213,133348
2020,Louisiana,10/30/2020,Joseph R. Biden Jr.,9/16/2020,10/14/2020,SurveyMonkey,2325,lv,.0146706,.0091744,40,38.99271,39.26549,T,71139,133198
2020,Louisiana,10/30/2020,Joseph R. Biden Jr.,9/16/2020,10/13/2020,SurveyMonkey,2284,lv,0,0,40,38.99271,39.29399,T,71045,132991
2020,Louisiana,10/30/2020,Joseph R. Biden Jr.,10/4/2020,10/6/2020,Trafalgar Group,1048,lv,.8732164,.621569,35.9,36.62798,36.76498,"",70987,132832
2020,Louisiana,10/30/2020,Joseph R. Biden Jr.,9/14/2020,10/12/2020,SurveyMonkey,2286,lv,.0296851,.0177084,40,38.99271,39.32543,T,70942,132773
2020,Louisiana,10/30/2020,Joseph R. Biden Jr.,6/8/2020,6/30/2020,SurveyMonkey,1134,lv,.3148242,0,36.51,35.52548,36.4868,"",70479,131333
2020,Louisiana,10/30/2020,Joseph R. Biden Jr.,7/1/2020,7/31/2020,SurveyMonkey,2998,lv,.5150663,0,38.63,37.63086,38.71155,"",70428,131231
2020,Louisiana,10/30/2020,Joseph R. Biden Jr.,8/1/2020,8/31/2020,SurveyMonkey,2587,lv,.6048622,0,38,37.00495,37.94079,"",70378,131129
2020,Louisiana,10/30/2020,Joseph R. Biden Jr.,9/1/2020,9/30/2020,SurveyMonkey,2475,lv,.2666469,.1052756,38.11,37.11422,37.89379,T,70327,131022
2020,Louisiana,10/30/2020,Joseph R. Biden Jr.,9/2/2020,9/5/2020,The Tyson Group,600,lv,.8027959,.1434391,42,41.17117,42.08293,"",69579,129663
2020,Louisiana,10/30/2020,Joseph R. Biden Jr.,8/13/2020,8/17/2020,Trafalgar Group,1002,lv,.8588804,0,37.9,38.63806,39.54772,"",68174,127692
2020,Louisiana,10/30/2020,Joseph R. Biden Jr.,8/6/2020,8/12/2020,ALG Research,800,lv,.6341712,0,43,40.73526,41.62023,"",68124,127601
2020,Kentucky,10/30/2020,Joseph R. Biden Jr.,10/1/2020,10/28/2020,SurveyMonkey,3621,lv,.5255141,.4431164,42,40.721,40.84756,T,72275,135615
2020,Kentucky,10/30/2020,Joseph R. Biden Jr.,10/16/2020,10/28/2020,Bluegrass Community and Technical College,250,rv,.3620161,.3620161,38.8,39.59056,39.677,"",72239,135526
2020,Kentucky,10/30/2020,Joseph R. Biden Jr.,9/30/2020,10/27/2020,SurveyMonkey,3478,lv,.0180751,.0149261,42,40.721,40.8488,T,72121,135248
2020,Kentucky,10/30/2020,Joseph R. Biden Jr.,9/27/2020,10/25/2020,SurveyMonkey,3381,lv,.051941,.0383676,42,40.721,40.86594,T,72011,135014
2020,Kentucky,10/30/2020,Joseph R. Biden Jr.,9/27/2020,10/24/2020,SurveyMonkey,3331,lv,0,0,42,40.721,40.87606,T,71926,134840
2020,Kentucky,10/30/2020,Joseph R. Biden Jr.,9/26/2020,10/23/2020,SurveyMonkey,3300,lv,.0178098,.0125351,42,40.721,40.88725,T,71859,134705
2020,Kentucky,10/30/2020,Joseph R. Biden Jr.,9/25/2020,10/22/2020,SurveyMonkey,3252,lv,.0183148,.0116143,42,40.721,40.93897,T,71798,134574
2020,Kentucky,10/30/2020,Joseph R. Biden Jr.,9/24/2020,10/21/2020,SurveyMonkey,3136,lv,.0178911,.0110339,42,40.721,40.9504,T,71715,134375
2020,Kentucky,10/30/2020,Joseph R. Biden Jr.,9/23/2020,10/20/2020,SurveyMonkey,3023,lv,.0175087,.010493,41,39.72709,39.97175,T,71602,134150
2020,Kentucky,10/30/2020,Joseph R. Biden Jr.,9/22/2020,10/19/2020,SurveyMonkey,2908,lv,.0171376,.0099721,42,40.721,40.98328,T,71500,133938
2020,Kentucky,10/30/2020,Joseph R. Biden Jr.,10/12/2020,10/15/2020,Mason-Dixon Polling & Strategy,625,lv,1.109911,.8972102,39,38.96281,39.09104,"",71443,133804
