cycle,branch,forecastdate,district,component_no,component_name,component_impact,component_narrative,genre,candidateA,candidateB,shortnmA,shortnmB,timestamp
2020,House,10/30/20,NC-1,6,Incumbent's voting record in Congress,-1.059513,"Butterfield has voted with Democrats 93% of the time in roll-call votes in recent sessions of Congress. Candidates who vote with their party very frequently tend to underperform at the ballot booth, other factors held equal.",DR,G.K. Butterfield,Sandy Smith,Butterfield,Smith,17:34:24 30 Oct 2020
2020,House,10/30/20,NC-1,5,Fundraising,-2.00246,"As of Oct. 14, Smith had raised $1,234,000 in individual contributions (84% of all such contributions to the major-party candidates); Butterfield had raised $242,000 (16%).",DR,G.K. Butterfield,Sandy Smith,Butterfield,Smith,17:34:24 30 Oct 2020
2020,House,10/30/20,NC-1,4,Generic ballot,2.120836,Democrats lead by an average of 7.8 percentage points in polls of the generic congressional ballot.,DR,G.K. Butterfield,Sandy Smith,Butterfield,Smith,17:34:24 30 Oct 2020
2020,House,10/30/20,NC-1,3,Incumbent's margin in last election,.896841,"Butterfield won by 39.7 percentage points in 2018. However, North Carolina has since undergone redistricting. Butterfield's district is now considerably more Republican.",DR,G.K. Butterfield,Sandy Smith,Butterfield,Smith,17:34:24 30 Oct 2020
2020,House,10/30/20,NC-1,2,District partisanship,1.80414,"NC-1 is 11.3 percentage points more Democratic-leaning than the country overall, based on how it has voted in recent presidential and state legislative elections. It voted for Clinton in 2016 and Obama in 2012.",DR,G.K. Butterfield,Sandy Smith,Butterfield,Smith,17:34:24 30 Oct 2020
2020,House,10/30/20,NC-1,11,Total,7.801938,"",DR,G.K. Butterfield,Sandy Smith,Butterfield,Smith,17:34:24 30 Oct 2020
2020,House,10/30/20,NC-1,1,Incumbency,6.042093,"Butterfield has been elected to 9 terms. Congress has only a 20.8% approval rating, reducing the incumbency advantage. North Carolina underwent redistricting and there is 75% overlap between Butterfield's old and new district. The incumbency advantage is larger in states and districts with distinctive demographic patterns. NC-1 has highly distinctive demographics, so incumbency will help Butterfield a lot there.",DR,G.K. Butterfield,Sandy Smith,Butterfield,Smith,17:34:24 30 Oct 2020
2020,House,10/30/20,NC-11,8,Scandals,8.281307,Cawthorn is involved in a scandal that developed since the last election for this seat.,DR,Moe Davis,Madison Cawthorn,Davis,Cawthorn,17:34:24 30 Oct 2020
2020,House,10/30/20,NC-11,7,Candidate experience,0,Neither Davis nor Cawthorn has held elected office before.,DR,Moe Davis,Madison Cawthorn,Davis,Cawthorn,17:34:24 30 Oct 2020
2020,House,10/30/20,NC-11,5,Fundraising,-2.407898,"As of Oct. 14, Cawthorn had raised $2,992,000 in individual contributions (63% of all such contributions to the major-party candidates); Davis had raised $1,734,000 (37%).",DR,Moe Davis,Madison Cawthorn,Davis,Cawthorn,17:34:24 30 Oct 2020
2020,House,10/30/20,NC-11,4,Generic ballot,6.435913,Democrats lead by an average of 7.8 percentage points in polls of the generic congressional ballot.,DR,Moe Davis,Madison Cawthorn,Davis,Cawthorn,17:34:24 30 Oct 2020
2020,House,10/30/20,NC-11,2,District partisanship,-14.04028,"NC-11 is 16.5 percentage points more Republican-leaning than the country overall, based on how it has voted in recent presidential and state legislative elections. It voted for Trump in 2016 and Romney in 2012.",DR,Moe Davis,Madison Cawthorn,Davis,Cawthorn,17:34:24 30 Oct 2020
2020,House,10/30/20,NC-11,11,Total,-1.730956,"",DR,Moe Davis,Madison Cawthorn,Davis,Cawthorn,17:34:24 30 Oct 2020
2020,House,10/30/20,NC-10,8,Scandals,0,Neither candidate is involved in a scandal.,DR,David Parker,Patrick T. McHenry,Parker,McHenry,17:34:24 30 Oct 2020
2020,House,10/30/20,NC-10,7,Challenger experience,0,Parker has never held elected office.,DR,David Parker,Patrick T. McHenry,Parker,McHenry,17:34:24 30 Oct 2020
2020,House,10/30/20,NC-10,6,Incumbent's voting record in Congress,.0435635,McHenry has voted with Republicans 79% of the time in roll-call votes in recent sessions of Congress.,DR,David Parker,Patrick T. McHenry,Parker,McHenry,17:34:24 30 Oct 2020
2020,House,10/30/20,NC-10,5,Fundraising,-14.63203,"As of Oct. 14, McHenry had raised $469,000 in individual contributions (95% of all such contributions to the major-party candidates); Parker had raised $23,000 (5%).",DR,David Parker,Patrick T. McHenry,Parker,McHenry,17:34:24 30 Oct 2020
2020,House,10/30/20,NC-10,4,Generic ballot,2.911291,Democrats lead by an average of 7.8 percentage points in polls of the generic congressional ballot.,DR,David Parker,Patrick T. McHenry,Parker,McHenry,17:34:24 30 Oct 2020
2020,House,10/30/20,NC-10,3,Incumbent's margin in last election,-6.242343,"McHenry won by 18.6 percentage points in 2018. However, North Carolina has since undergone redistricting. McHenry's district is now considerably more Republican.",DR,David Parker,Patrick T. McHenry,Parker,McHenry,17:34:24 30 Oct 2020
2020,House,10/30/20,NC-10,2,District partisanship,-8.456119,"NC-10 is 36.9 percentage points more Republican-leaning than the country overall, based on how it has voted in recent presidential and state legislative elections. It voted for Trump in 2016 and Romney in 2012.",DR,David Parker,Patrick T. McHenry,Parker,McHenry,17:34:24 30 Oct 2020
2020,House,10/30/20,NC-10,11,Total,-34.73277,"",DR,David Parker,Patrick T. McHenry,Parker,McHenry,17:34:24 30 Oct 2020
2020,House,10/30/20,NC-10,1,Incumbency,-8.357141,"McHenry has been elected to 8 terms. Congress has only a 20.8% approval rating, reducing the incumbency advantage. North Carolina underwent redistricting and there is only21% overlap between McHenry's old and new district, further reducing the incumbency advantage. The incumbency advantage is larger in states and districts with distinctive demographic patterns. NC-10 has highly distinctive demographics, so incumbency will help McHenry a lot there.",DR,David Parker,Patrick T. McHenry,Parker,McHenry,17:34:24 30 Oct 2020
2020,House,10/30/20,MT-1,8,Scandals,0,Neither candidate is involved in a scandal.,DR,Kathleen Williams,Matt Rosendale,Williams,Rosendale,17:34:24 30 Oct 2020
2020,House,10/30/20,MT-1,7,Candidate experience,0,Both Williams and Rosendale have previously held elected office.,DR,Kathleen Williams,Matt Rosendale,Williams,Rosendale,17:34:24 30 Oct 2020
2020,House,10/30/20,MT-1,5,Fundraising,2.779043,"As of Oct. 14, Williams had raised $5,074,000 in individual contributions (65% of all such contributions to the major-party candidates); Rosendale had raised $2,752,000 (35%).",DR,Kathleen Williams,Matt Rosendale,Williams,Rosendale,17:34:24 30 Oct 2020
2020,House,10/30/20,MT-1,4,Generic ballot,6.662567,Democrats lead by an average of 7.8 percentage points in polls of the generic congressional ballot.,DR,Kathleen Williams,Matt Rosendale,Williams,Rosendale,17:34:24 30 Oct 2020
2020,House,10/30/20,MT-1,2,District partisanship,-16.37935,"Montana is 18.5 percentage points more Republican-leaning than the country overall, based on how it has voted in recent presidential and state legislative elections. It voted for Trump in 2016 and Romney in 2012. Montana has been considerably more Democratic in state legislative elections than in presidential elections.",DR,Kathleen Williams,Matt Rosendale,Williams,Rosendale,17:34:24 30 Oct 2020
2020,House,10/30/20,MT-1,11,Total,-6.937742,"",DR,Kathleen Williams,Matt Rosendale,Williams,Rosendale,17:34:24 30 Oct 2020
2020,House,10/30/20,MS-3,8,Scandals,0,Neither candidate is involved in a scandal.,DR,Dot Benford,Michael Guest,Benford,Guest,17:34:24 30 Oct 2020
2020,House,10/30/20,MS-3,7,Challenger experience,0,Benford has never held elected office.,DR,Dot Benford,Michael Guest,Benford,Guest,17:34:24 30 Oct 2020
2020,House,10/30/20,MS-3,6,Incumbent's voting record in Congress,-.3005209,Guest has voted with Republicans 76% of the time in roll-call votes in recent sessions of Congress.,DR,Dot Benford,Michael Guest,Benford,Guest,17:34:24 30 Oct 2020
2020,House,10/30/20,MS-3,5,Fundraising,-16.15342,"As of Oct. 14, Guest had raised $419,000 in individual contributions (100% of all such contributions to the major-party candidates); Benford had raised $0 (0%).",DR,Dot Benford,Michael Guest,Benford,Guest,17:34:24 30 Oct 2020
2020,House,10/30/20,MS-3,4,Generic ballot,3.108835,Democrats lead by an average of 7.8 percentage points in polls of the generic congressional ballot.,DR,Dot Benford,Michael Guest,Benford,Guest,17:34:24 30 Oct 2020
2020,House,10/30/20,MS-3,3,Incumbent's margin in last election,-6.393255,Guest won by 25.6 percentage points in 2018 in an open-seat race.,DR,Dot Benford,Michael Guest,Benford,Guest,17:34:24 30 Oct 2020
2020,House,10/30/20,MS-3,2,District partisanship,-5.360858,"MS-3 is 22.6 percentage points more Republican-leaning than the country overall, based on how it has voted in recent presidential and state legislative elections. It voted for Trump in 2016 and Romney in 2012. Mississippi has been considerably more Democratic in state legislative elections than in presidential elections.",DR,Dot Benford,Michael Guest,Benford,Guest,17:34:24 30 Oct 2020
2020,House,10/30/20,MS-3,11,Total,-33.69878,"",DR,Dot Benford,Michael Guest,Benford,Guest,17:34:24 30 Oct 2020
2020,House,10/30/20,MS-3,1,Incumbency,-8.599565,"Guest has been elected to 1 term. Congress has only a 20.8% approval rating, reducing the incumbency advantage. The incumbency advantage is larger in states and districts with distinctive demographic patterns. MS-3 has highly distinctive demographics, so incumbency will help Guest a lot there.",DR,Dot Benford,Michael Guest,Benford,Guest,17:34:24 30 Oct 2020
2020,House,10/30/20,MS-2,8,Scandals,0,Neither candidate is involved in a scandal.,DR,Bennie G. Thompson,Brian Flowers,Thompson,Flowers,17:34:24 30 Oct 2020
2020,House,10/30/20,MS-2,7,Challenger experience,0,Flowers has never held elected office.,DR,Bennie G. Thompson,Brian Flowers,Thompson,Flowers,17:34:24 30 Oct 2020
2020,House,10/30/20,MS-2,6,Incumbent's voting record in Congress,-2.57507,"Thompson has voted with Democrats 95% of the time in roll-call votes in recent sessions of Congress. Candidates who vote with their party very frequently tend to underperform at the ballot booth, other factors held equal.",DR,Bennie G. Thompson,Brian Flowers,Thompson,Flowers,17:34:24 30 Oct 2020
2020,House,10/30/20,MS-2,5,Fundraising,9.685097,"As of Oct. 14, Thompson had raised $343,000 in individual contributions (100% of all such contributions to the major-party candidates); Flowers had raised $0 (0%).",DR,Bennie G. Thompson,Brian Flowers,Thompson,Flowers,17:34:24 30 Oct 2020
2020,House,10/30/20,MS-2,4,Generic ballot,4.587558,Democrats lead by an average of 7.8 percentage points in polls of the generic congressional ballot.,DR,Bennie G. Thompson,Brian Flowers,Thompson,Flowers,17:34:24 30 Oct 2020
2020,House,10/30/20,MS-2,3,Incumbent's margin in last election,10.82693,"Thompson won by 50.1 percentage points in 2018, but did not face major-party opposition.",DR,Bennie G. Thompson,Brian Flowers,Thompson,Flowers,17:34:24 30 Oct 2020
2020,House,10/30/20,MS-2,2,District partisanship,10.98174,"MS-2 is 30.8 percentage points more Democratic-leaning than the country overall, based on how it has voted in recent presidential and state legislative elections. It voted for Clinton in 2016 and Obama in 2012. Mississippi has been considerably more Democratic in state legislative elections than in presidential elections.",DR,Bennie G. Thompson,Brian Flowers,Thompson,Flowers,17:34:24 30 Oct 2020
2020,House,10/30/20,MS-2,11,Total,46.7699,"",DR,Bennie G. Thompson,Brian Flowers,Thompson,Flowers,17:34:24 30 Oct 2020
2020,House,10/30/20,MS-2,1,Incumbency,13.26365,"Thompson has been elected to 14 terms. Congress has only a 20.8% approval rating, reducing the incumbency advantage. The incumbency advantage is larger in states and districts with distinctive demographic patterns. MS-2 has highly distinctive demographics, so incumbency will help Thompson a lot there.",DR,Bennie G. Thompson,Brian Flowers,Thompson,Flowers,17:34:24 30 Oct 2020
2020,House,10/30/20,MS-1,8,Scandals,0,Neither candidate is involved in a scandal.,DR,Antonia Eliason,Trent Kelly,Eliason,Kelly,17:34:24 30 Oct 2020
2020,House,10/30/20,MS-1,7,Challenger experience,0,Eliason has never held elected office.,DR,Antonia Eliason,Trent Kelly,Eliason,Kelly,17:34:24 30 Oct 2020
2020,House,10/30/20,MS-1,6,Incumbent's voting record in Congress,.4884907,Kelly has voted with Republicans 83% of the time in roll-call votes in recent sessions of Congress.,DR,Antonia Eliason,Trent Kelly,Eliason,Kelly,17:34:24 30 Oct 2020
2020,House,10/30/20,MS-1,5,Fundraising,-16.09066,"As of Oct. 14, Kelly had raised $342,000 in individual contributions (95% of all such contributions to the major-party candidates); Eliason had raised $19,000 (5%).",DR,Antonia Eliason,Trent Kelly,Eliason,Kelly,17:34:24 30 Oct 2020
2020,House,10/30/20,MS-1,4,Generic ballot,3.214133,Democrats lead by an average of 7.8 percentage points in polls of the generic congressional ballot.,DR,Antonia Eliason,Trent Kelly,Eliason,Kelly,17:34:24 30 Oct 2020
2020,House,10/30/20,MS-1,3,Incumbent's margin in last election,-7.73764,Kelly won by 34.5 percentage points in 2018.,DR,Antonia Eliason,Trent Kelly,Eliason,Kelly,17:34:24 30 Oct 2020
2020,House,10/30/20,MS-1,2,District partisanship,-7.365655,"MS-1 is 29.6 percentage points more Republican-leaning than the country overall, based on how it has voted in recent presidential and state legislative elections. It voted for Trump in 2016 and Romney in 2012. Mississippi has been considerably more Democratic in state legislative elections than in presidential elections.",DR,Antonia Eliason,Trent Kelly,Eliason,Kelly,17:34:24 30 Oct 2020
2020,House,10/30/20,MS-1,11,Total,-36.40026,"",DR,Antonia Eliason,Trent Kelly,Eliason,Kelly,17:34:24 30 Oct 2020
2020,House,10/30/20,MS-1,1,Incumbency,-8.908926,"Kelly has been elected to 3 terms. Congress has only a 20.8% approval rating, reducing the incumbency advantage. The incumbency advantage is larger in states and districts with distinctive demographic patterns. MS-1 has highly distinctive demographics, so incumbency will help Kelly a lot there.",DR,Antonia Eliason,Trent Kelly,Eliason,Kelly,17:34:24 30 Oct 2020
2020,House,10/30/20,MO-8,8,Scandals,0,Neither candidate is involved in a scandal.,DR,Kathy Ellis,Jason Smith,Ellis,Smith,17:34:24 30 Oct 2020
2020,House,10/30/20,MO-8,7,Challenger experience,0,Ellis has never held elected office.,DR,Kathy Ellis,Jason Smith,Ellis,Smith,17:34:24 30 Oct 2020
2020,House,10/30/20,MO-8,6,Incumbent's voting record in Congress,.2921442,Smith has voted with Republicans 81% of the time in roll-call votes in recent sessions of Congress.,DR,Kathy Ellis,Jason Smith,Ellis,Smith,17:34:24 30 Oct 2020
2020,House,10/30/20,MO-8,5,Fundraising,-12.83581,"As of Oct. 14, Smith had raised $427,000 in individual contributions (61% of all such contributions to the major-party candidates); Ellis had raised $272,000 (39%).",DR,Kathy Ellis,Jason Smith,Ellis,Smith,17:34:24 30 Oct 2020
2020,House,10/30/20,MO-8,4,Generic ballot,3.401836,Democrats lead by an average of 7.8 percentage points in polls of the generic congressional ballot.,DR,Kathy Ellis,Jason Smith,Ellis,Smith,17:34:24 30 Oct 2020
2020,House,10/30/20,MO-8,3,Incumbent's margin in last election,-11.48643,Smith won by 48.4 percentage points in 2018.,DR,Kathy Ellis,Jason Smith,Ellis,Smith,17:34:24 30 Oct 2020
2020,House,10/30/20,MO-8,2,District partisanship,-14.86573,"MO-8 is 52.4 percentage points more Republican-leaning than the country overall, based on how it has voted in recent presidential and state legislative elections. It voted for Trump in 2016 and Romney in 2012. Missouri has been considerably more Republican in state legislative elections than in presidential elections.",DR,Kathy Ellis,Jason Smith,Ellis,Smith,17:34:24 30 Oct 2020
2020,House,10/30/20,MO-8,11,Total,-45.22057,"",DR,Kathy Ellis,Jason Smith,Ellis,Smith,17:34:24 30 Oct 2020
2020,House,10/30/20,MO-8,1,Incumbency,-9.726572,"Smith has been elected to 4 terms. Congress has only a 20.8% approval rating, reducing the incumbency advantage. The incumbency advantage is larger in states and districts with distinctive demographic patterns. MO-8 has highly distinctive demographics, so incumbency will help Smith a lot there.",DR,Kathy Ellis,Jason Smith,Ellis,Smith,17:34:24 30 Oct 2020
2020,House,10/30/20,MO-7,8,Scandals,0,Neither candidate is involved in a scandal.,DR,Teresa Montseny,Billy Long,Montseny,Long,17:34:24 30 Oct 2020
2020,House,10/30/20,MO-7,7,Challenger experience,0,Montseny has never held elected office.,DR,Teresa Montseny,Billy Long,Montseny,Long,17:34:24 30 Oct 2020
2020,House,10/30/20,MO-7,6,Incumbent's voting record in Congress,.213055,Long has voted with Republicans 80% of the time in roll-call votes in recent sessions of Congress.,DR,Teresa Montseny,Billy Long,Montseny,Long,17:34:24 30 Oct 2020
2020,House,10/30/20,MO-7,5,Fundraising,-17.6817,"As of Oct. 14, Long had raised $414,000 in individual contributions (100% of all such contributions to the major-party candidates); Montseny had raised $0 (0%).",DR,Teresa Montseny,Billy Long,Montseny,Long,17:34:24 30 Oct 2020
2020,House,10/30/20,MO-7,4,Generic ballot,3.402962,Democrats lead by an average of 7.8 percentage points in polls of the generic congressional ballot.,DR,Teresa Montseny,Billy Long,Montseny,Long,17:34:24 30 Oct 2020
2020,House,10/30/20,MO-7,3,Incumbent's margin in last election,-8.550036,Long won by 36.1 percentage points in 2018.,DR,Teresa Montseny,Billy Long,Montseny,Long,17:34:24 30 Oct 2020
2020,House,10/30/20,MO-7,2,District partisanship,-13.30404,"MO-7 is 47.8 percentage points more Republican-leaning than the country overall, based on how it has voted in recent presidential and state legislative elections. It voted for Trump in 2016 and Romney in 2012. Missouri has been considerably more Republican in state legislative elections than in presidential elections.",DR,Teresa Montseny,Billy Long,Montseny,Long,17:34:24 30 Oct 2020
2020,House,10/30/20,MO-7,11,Total,-45.21896,"",DR,Teresa Montseny,Billy Long,Montseny,Long,17:34:24 30 Oct 2020
2020,House,10/30/20,MO-7,1,Incumbency,-9.299202,"Long has been elected to 5 terms. Congress has only a 20.8% approval rating, reducing the incumbency advantage. The incumbency advantage is larger in states and districts with distinctive demographic patterns. MO-7 has somewhat distinctive demographics, so the incumbency advantage will be about average there.",DR,Teresa Montseny,Billy Long,Montseny,Long,17:34:24 30 Oct 2020
2020,House,10/30/20,MO-6,8,Scandals,0,Neither candidate is involved in a scandal.,DR,Gena L. Ross,Sam Graves,Ross,Graves,17:34:24 30 Oct 2020
2020,House,10/30/20,MO-6,7,Challenger experience,0,Ross has never held elected office.,DR,Gena L. Ross,Sam Graves,Ross,Graves,17:34:24 30 Oct 2020
2020,House,10/30/20,MO-6,6,Incumbent's voting record in Congress,-.0091731,Graves has voted with Republicans 79% of the time in roll-call votes in recent sessions of Congress.,DR,Gena L. Ross,Sam Graves,Ross,Graves,17:34:24 30 Oct 2020
2020,House,10/30/20,MO-6,5,Fundraising,-16.33928,"As of Oct. 14, Graves had raised $346,000 in individual contributions (98% of all such contributions to the major-party candidates); Ross had raised $7,000 (2%).",DR,Gena L. Ross,Sam Graves,Ross,Graves,17:34:24 30 Oct 2020
2020,House,10/30/20,MO-6,4,Generic ballot,3.187106,Democrats lead by an average of 7.8 percentage points in polls of the generic congressional ballot.,DR,Gena L. Ross,Sam Graves,Ross,Graves,17:34:24 30 Oct 2020
2020,House,10/30/20,MO-6,3,Incumbent's margin in last election,-7.453928,Graves won by 33.4 percentage points in 2018.,DR,Gena L. Ross,Sam Graves,Ross,Graves,17:34:24 30 Oct 2020
2020,House,10/30/20,MO-6,2,District partisanship,-8.315176,"MO-6 is 33.4 percentage points more Republican-leaning than the country overall, based on how it has voted in recent presidential and state legislative elections. It voted for Trump in 2016 and Romney in 2012. Missouri has been considerably more Republican in state legislative elections than in presidential elections.",DR,Gena L. Ross,Sam Graves,Ross,Graves,17:34:24 30 Oct 2020
2020,House,10/30/20,MO-6,11,Total,-37.42358,"",DR,Gena L. Ross,Sam Graves,Ross,Graves,17:34:24 30 Oct 2020
2020,House,10/30/20,MO-6,1,Incumbency,-8.493126,"Graves has been elected to 10 terms. Congress has only a 20.8% approval rating, reducing the incumbency advantage. The incumbency advantage is larger in states and districts with distinctive demographic patterns. MO-6 has somewhat distinctive demographics, so the incumbency advantage will be about average there.",DR,Gena L. Ross,Sam Graves,Ross,Graves,17:34:24 30 Oct 2020
2020,House,10/30/20,MO-5,8,Scandals,0,Neither candidate is involved in a scandal.,DR,Emanuel Cleaver,Ryan Derks,Cleaver,Derks,17:34:24 30 Oct 2020
2020,House,10/30/20,MO-5,7,Challenger experience,0,Derks has never held elected office.,DR,Emanuel Cleaver,Ryan Derks,Cleaver,Derks,17:34:24 30 Oct 2020
2020,House,10/30/20,MO-5,6,Incumbent's voting record in Congress,-2.059996,"Cleaver has voted with Democrats 94% of the time in roll-call votes in recent sessions of Congress. Candidates who vote with their party very frequently tend to underperform at the ballot booth, other factors held equal.",DR,Emanuel Cleaver,Ryan Derks,Cleaver,Derks,17:34:24 30 Oct 2020
2020,House,10/30/20,MO-5,5,Fundraising,5.772387,"As of Oct. 14, Cleaver had raised $322,000 in individual contributions (83% of all such contributions to the major-party candidates); Derks had raised $66,000 (17%).",DR,Emanuel Cleaver,Ryan Derks,Cleaver,Derks,17:34:24 30 Oct 2020
2020,House,10/30/20,MO-5,4,Generic ballot,3.879522,Democrats lead by an average of 7.8 percentage points in polls of the generic congressional ballot.,DR,Emanuel Cleaver,Ryan Derks,Cleaver,Derks,17:34:24 30 Oct 2020
2020,House,10/30/20,MO-5,3,Incumbent's margin in last election,3.570806,Cleaver won by 26.1 percentage points in 2018.,DR,Emanuel Cleaver,Ryan Derks,Cleaver,Derks,17:34:24 30 Oct 2020
2020,House,10/30/20,MO-5,2,District partisanship,2.995852,"MO-5 is 10.2 percentage points more Democratic-leaning than the country overall, based on how it has voted in recent presidential and state legislative elections. It voted for Clinton in 2016 and Obama in 2012. Missouri has been considerably more Republican in state legislative elections than in presidential elections.",DR,Emanuel Cleaver,Ryan Derks,Cleaver,Derks,17:34:24 30 Oct 2020
2020,House,10/30/20,MO-5,11,Total,24.146,"",DR,Emanuel Cleaver,Ryan Derks,Cleaver,Derks,17:34:24 30 Oct 2020
2020,House,10/30/20,MO-5,1,Incumbency,9.987426,"Cleaver has been elected to 8 terms. Congress has only a 20.8% approval rating, reducing the incumbency advantage. The incumbency advantage is larger in states and districts with distinctive demographic patterns. MO-5 has somewhat distinctive demographics, so the incumbency advantage will be about average there.",DR,Emanuel Cleaver,Ryan Derks,Cleaver,Derks,17:34:24 30 Oct 2020
2020,House,10/30/20,MO-4,8,Scandals,0,Neither candidate is involved in a scandal.,DR,Lindsey Simmons,Vicky Hartzler,Simmons,Hartzler,17:34:24 30 Oct 2020
2020,House,10/30/20,MO-4,7,Challenger experience,0,Simmons has never held elected office.,DR,Lindsey Simmons,Vicky Hartzler,Simmons,Hartzler,17:34:24 30 Oct 2020
2020,House,10/30/20,MO-4,6,Incumbent's voting record in Congress,.0399343,Hartzler has voted with Republicans 79% of the time in roll-call votes in recent sessions of Congress.,DR,Lindsey Simmons,Vicky Hartzler,Simmons,Hartzler,17:34:24 30 Oct 2020
2020,House,10/30/20,MO-4,5,Fundraising,-13.49928,"As of Oct. 14, Hartzler had raised $1,147,000 in individual contributions (77% of all such contributions to the major-party candidates); Simmons had raised $337,000 (23%).",DR,Lindsey Simmons,Vicky Hartzler,Simmons,Hartzler,17:34:24 30 Oct 2020
2020,House,10/30/20,MO-4,4,Generic ballot,3.091948,Democrats lead by an average of 7.8 percentage points in polls of the generic congressional ballot.,DR,Lindsey Simmons,Vicky Hartzler,Simmons,Hartzler,17:34:24 30 Oct 2020
2020,House,10/30/20,MO-4,3,Incumbent's margin in last election,-6.971089,Hartzler won by 32.1 percentage points in 2018.,DR,Lindsey Simmons,Vicky Hartzler,Simmons,Hartzler,17:34:24 30 Oct 2020
2020,House,10/30/20,MO-4,2,District partisanship,-9.108055,"MO-4 is 37.3 percentage points more Republican-leaning than the country overall, based on how it has voted in recent presidential and state legislative elections. It voted for Trump in 2016 and Romney in 2012. Missouri has been considerably more Republican in state legislative elections than in presidential elections.",DR,Lindsey Simmons,Vicky Hartzler,Simmons,Hartzler,17:34:24 30 Oct 2020
2020,House,10/30/20,MO-4,11,Total,-34.76441,"",DR,Lindsey Simmons,Vicky Hartzler,Simmons,Hartzler,17:34:24 30 Oct 2020
2020,House,10/30/20,MO-4,1,Incumbency,-8.317874,"Hartzler has been elected to 5 terms. Congress has only a 20.8% approval rating, reducing the incumbency advantage. The incumbency advantage is larger in states and districts with distinctive demographic patterns. MO-4 has somewhat distinctive demographics, so the incumbency advantage will be about average there.",DR,Lindsey Simmons,Vicky Hartzler,Simmons,Hartzler,17:34:24 30 Oct 2020
2020,House,10/30/20,MO-3,8,Scandals,0,Neither candidate is involved in a scandal.,DR,Megan Rezabek,Blaine Luetkemeyer,Rezabek,Luetkemeyer,17:34:24 30 Oct 2020
2020,House,10/30/20,MO-3,7,Challenger experience,0,Rezabek has never held elected office.,DR,Megan Rezabek,Blaine Luetkemeyer,Rezabek,Luetkemeyer,17:34:24 30 Oct 2020
2020,House,10/30/20,MO-3,6,Incumbent's voting record in Congress,.0562612,Luetkemeyer has voted with Republicans 79% of the time in roll-call votes in recent sessions of Congress.,DR,Megan Rezabek,Blaine Luetkemeyer,Rezabek,Luetkemeyer,17:34:24 30 Oct 2020
2020,House,10/30/20,MO-3,5,Fundraising,-16.98633,"As of Oct. 14, Luetkemeyer had raised $347,000 in individual contributions (100% of all such contributions to the major-party candidates); Rezabek had raised $0 (0%).",DR,Megan Rezabek,Blaine Luetkemeyer,Rezabek,Luetkemeyer,17:34:24 30 Oct 2020
2020,House,10/30/20,MO-3,4,Generic ballot,3.269134,Democrats lead by an average of 7.8 percentage points in polls of the generic congressional ballot.,DR,Megan Rezabek,Blaine Luetkemeyer,Rezabek,Luetkemeyer,17:34:24 30 Oct 2020
2020,House,10/30/20,MO-3,3,Incumbent's margin in last election,-7.398154,Luetkemeyer won by 32.2 percentage points in 2018.,DR,Megan Rezabek,Blaine Luetkemeyer,Rezabek,Luetkemeyer,17:34:24 30 Oct 2020
2020,House,10/30/20,MO-3,2,District partisanship,-10.30375,"MO-3 is 39.7 percentage points more Republican-leaning than the country overall, based on how it has voted in recent presidential and state legislative elections. It voted for Trump in 2016 and Romney in 2012. Missouri has been considerably more Republican in state legislative elections than in presidential elections.",DR,Megan Rezabek,Blaine Luetkemeyer,Rezabek,Luetkemeyer,17:34:24 30 Oct 2020
2020,House,10/30/20,MO-3,11,Total,-40.06095,"",DR,Megan Rezabek,Blaine Luetkemeyer,Rezabek,Luetkemeyer,17:34:24 30 Oct 2020
2020,House,10/30/20,MO-3,1,Incumbency,-8.69811,"Luetkemeyer has been elected to 6 terms. Congress has only a 20.8% approval rating, reducing the incumbency advantage. The incumbency advantage is larger in states and districts with distinctive demographic patterns. MO-3 has somewhat distinctive demographics, so the incumbency advantage will be about average there.",DR,Megan Rezabek,Blaine Luetkemeyer,Rezabek,Luetkemeyer,17:34:24 30 Oct 2020
2020,House,10/30/20,MO-2,8,Scandals,0,Neither candidate is involved in a scandal.,DR,Jill Schupp,Ann Wagner,Schupp,Wagner,17:34:24 30 Oct 2020
2020,House,10/30/20,MO-2,7,Challenger experience,.8067877,"Schupp has held elected office before. (So has Wagner, but this is accounted for in our incumbency calculation.)",DR,Jill Schupp,Ann Wagner,Schupp,Wagner,17:34:24 30 Oct 2020
2020,House,10/30/20,MO-2,6,Incumbent's voting record in Congress,-.0002366,Wagner has voted with Republicans 79% of the time in roll-call votes in recent sessions of Congress.,DR,Jill Schupp,Ann Wagner,Schupp,Wagner,17:34:24 30 Oct 2020
2020,House,10/30/20,MO-2,5,Fundraising,-3.534537,"As of Oct. 14, Schupp had raised $3,709,000 in individual contributions (56% of all such contributions to the major-party candidates); Wagner had raised $2,887,000 (44%).",DR,Jill Schupp,Ann Wagner,Schupp,Wagner,17:34:24 30 Oct 2020
2020,House,10/30/20,MO-2,4,Generic ballot,1.125135,Democrats lead by an average of 7.8 percentage points in polls of the generic congressional ballot.,DR,Jill Schupp,Ann Wagner,Schupp,Wagner,17:34:24 30 Oct 2020
2020,House,10/30/20,MO-2,3,Incumbent's margin in last election,-.7409014,Wagner won by 4.0 percentage points in 2018.,DR,Jill Schupp,Ann Wagner,Schupp,Wagner,17:34:24 30 Oct 2020
