cycle,branch,forecastdate,district,candidateA,candidateB,displaystep,description,margin,lite_weight,classic_weight,deluxe_weight,simulations,timestamp
2020,House,10/30/20,MO-2,Jill Schupp,Ann Wagner,1,Polls adjusted for house effects & other factors,-1.540127,1.24231,1.24231,1.24231,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MO-1,Cori Bush,Anthony Rogers,4,Expert ratings adjusted for national environment,59.48687,0,0,.7177314,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MO-1,Cori Bush,Anthony Rogers,3,Fundamentals (non-polling factors),59.06271,0,1.284435,1.284435,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MO-1,Cori Bush,Anthony Rogers,2,CANTOR (analysis of comparable disticts),74.8653,.8358126,.1545999,.1545999,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MO-1,Cori Bush,Anthony Rogers,1,Polls adjusted for house effects & other factors,,0,0,0,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MN-8,Quinn Nystrom,Pete Stauber,4,Expert ratings adjusted for national environment,-25.71937,0,0,.7177314,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MN-8,Quinn Nystrom,Pete Stauber,3,Fundamentals (non-polling factors),-10.28918,0,1.284435,1.284435,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MN-8,Quinn Nystrom,Pete Stauber,2,CANTOR (analysis of comparable disticts),-7.807692,.8358126,.1545999,.1545999,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MN-8,Quinn Nystrom,Pete Stauber,1,Polls adjusted for house effects & other factors,,0,0,0,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MN-7,Collin C. Peterson,Michelle Fischbach,4,Expert ratings adjusted for national environment,-1.27361,0,0,1.051109,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MN-7,Collin C. Peterson,Michelle Fischbach,3,Fundamentals (non-polling factors),-8.080956,0,1.284435,1.284435,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MN-7,Collin C. Peterson,Michelle Fischbach,2,CANTOR (analysis of comparable disticts),-7.740331,.8358126,.1545999,.1545999,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MN-7,Collin C. Peterson,Michelle Fischbach,1,Polls adjusted for house effects & other factors,-5.179745,.6684135,.6684135,.6684135,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MN-6,Tawnja Zahradka,Tom Emmer,4,Expert ratings adjusted for national environment,-30.68216,0,0,.7177314,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MN-6,Tawnja Zahradka,Tom Emmer,3,Fundamentals (non-polling factors),-29.57095,0,1.284435,1.284435,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MN-6,Tawnja Zahradka,Tom Emmer,2,CANTOR (analysis of comparable disticts),-25.76425,.8358126,.1545999,.1545999,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MN-6,Tawnja Zahradka,Tom Emmer,1,Polls adjusted for house effects & other factors,,0,0,0,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MN-5,Ilhan Omar,Lacy Johnson,4,Expert ratings adjusted for national environment,39.74636,0,0,.7177314,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MN-5,Ilhan Omar,Lacy Johnson,3,Fundamentals (non-polling factors),36.85775,0,1.284435,1.284435,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MN-5,Ilhan Omar,Lacy Johnson,2,CANTOR (analysis of comparable disticts),75.51195,.8358126,.1545999,.1545999,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MN-5,Ilhan Omar,Lacy Johnson,1,Polls adjusted for house effects & other factors,,0,0,0,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MN-4,Betty McCollum,Gene Rechtzigel,4,Expert ratings adjusted for national environment,38.40617,0,0,.7177314,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MN-4,Betty McCollum,Gene Rechtzigel,3,Fundamentals (non-polling factors),38.13633,0,1.284435,1.284435,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MN-4,Betty McCollum,Gene Rechtzigel,2,CANTOR (analysis of comparable disticts),52.37513,.8358126,.1545999,.1545999,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MN-4,Betty McCollum,Gene Rechtzigel,1,Polls adjusted for house effects & other factors,,0,0,0,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MN-3,Dean Phillips,Kendall Qualls,4,Expert ratings adjusted for national environment,21.47904,0,0,.7177314,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MN-3,Dean Phillips,Kendall Qualls,3,Fundamentals (non-polling factors),13.627,0,1.284435,1.284435,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MN-3,Dean Phillips,Kendall Qualls,2,CANTOR (analysis of comparable disticts),25.76846,.8358126,.1545999,.1545999,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MN-3,Dean Phillips,Kendall Qualls,1,Polls adjusted for house effects & other factors,,0,0,0,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MN-2,Angie Craig,Tyler Kistner,4,Expert ratings adjusted for national environment,14.86661,0,0,1.218058,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MN-2,Angie Craig,Tyler Kistner,3,Fundamentals (non-polling factors),8.792364,0,1.284435,1.284435,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MN-2,Angie Craig,Tyler Kistner,2,CANTOR (analysis of comparable disticts),9.039034,.8358126,.1545999,.1545999,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MN-2,Angie Craig,Tyler Kistner,1,Polls adjusted for house effects & other factors,13.77514,1.003143,1.003143,1.003143,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MN-1,Dan Feehan,Jim Hagedorn,4,Expert ratings adjusted for national environment,.1855855,0,0,1.44962,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MN-1,Dan Feehan,Jim Hagedorn,3,Fundamentals (non-polling factors),-4.015934,0,1.284435,1.284435,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MN-1,Dan Feehan,Jim Hagedorn,2,CANTOR (analysis of comparable disticts),-5.92154,.5325806,.1545999,.1545999,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MN-1,Dan Feehan,Jim Hagedorn,1,Polls adjusted for house effects & other factors,-2.833,1.467419,1.467419,1.467419,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MI-9,Andy Levin,Charles J. Langworthy,4,Expert ratings adjusted for national environment,27.50019,0,0,.7177314,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MI-9,Andy Levin,Charles J. Langworthy,3,Fundamentals (non-polling factors),27.86943,0,1.284435,1.284435,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MI-9,Andy Levin,Charles J. Langworthy,2,CANTOR (analysis of comparable disticts),33.52135,.8358126,.1545999,.1545999,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MI-9,Andy Levin,Charles J. Langworthy,1,Polls adjusted for house effects & other factors,,0,0,0,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MI-8,Elissa Slotkin,Paul Junge,4,Expert ratings adjusted for national environment,12.62259,0,0,.7177314,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MI-8,Elissa Slotkin,Paul Junge,3,Fundamentals (non-polling factors),14.39746,0,1.284435,1.284435,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MI-8,Elissa Slotkin,Paul Junge,2,CANTOR (analysis of comparable disticts),15.62612,.8358126,.1545999,.1545999,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MI-8,Elissa Slotkin,Paul Junge,1,Polls adjusted for house effects & other factors,,0,0,0,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MI-7,Gretchen D. Driskell,Tim Walberg,4,Expert ratings adjusted for national environment,-24.7131,0,0,.7177314,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MI-7,Gretchen D. Driskell,Tim Walberg,3,Fundamentals (non-polling factors),-4.531753,0,1.284435,1.284435,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MI-7,Gretchen D. Driskell,Tim Walberg,2,CANTOR (analysis of comparable disticts),-7.936421,.8358126,.1545999,.1545999,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MI-7,Gretchen D. Driskell,Tim Walberg,1,Polls adjusted for house effects & other factors,,0,0,0,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MI-6,Jon Hoadley,Fred Upton,4,Expert ratings adjusted for national environment,-9.77795,0,0,1.128516,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MI-6,Jon Hoadley,Fred Upton,3,Fundamentals (non-polling factors),-.5532182,0,1.284435,1.284435,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MI-6,Jon Hoadley,Fred Upton,2,CANTOR (analysis of comparable disticts),-.193531,.8358126,.1545999,.1545999,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MI-6,Jon Hoadley,Fred Upton,1,Polls adjusted for house effects & other factors,-2.45377,.8236142,.8236142,.8236142,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MI-5,Daniel Kildee,Tim Kelly,4,Expert ratings adjusted for national environment,24.23758,0,0,.7177314,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MI-5,Daniel Kildee,Tim Kelly,3,Fundamentals (non-polling factors),23.62418,0,1.284435,1.284435,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MI-5,Daniel Kildee,Tim Kelly,2,CANTOR (analysis of comparable disticts),33.52317,.8358126,.1545999,.1545999,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MI-5,Daniel Kildee,Tim Kelly,1,Polls adjusted for house effects & other factors,,0,0,0,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MI-4,Jerry Hilliard,John Moolenaar,4,Expert ratings adjusted for national environment,-28.14823,0,0,.7177314,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MI-4,Jerry Hilliard,John Moolenaar,3,Fundamentals (non-polling factors),-27.515,0,1.284435,1.284435,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MI-4,Jerry Hilliard,John Moolenaar,2,CANTOR (analysis of comparable disticts),-16.63076,.8358126,.1545999,.1545999,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MI-4,Jerry Hilliard,John Moolenaar,1,Polls adjusted for house effects & other factors,,0,0,0,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MI-3,Hillary Scholten,Peter Meijer,4,Expert ratings adjusted for national environment,-3.512562,0,0,2.083062,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MI-3,Hillary Scholten,Peter Meijer,3,Fundamentals (non-polling factors),3.462017,0,1.284435,1.284435,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MI-3,Hillary Scholten,Peter Meijer,2,CANTOR (analysis of comparable disticts),3.199263,0,.1545999,.1545999,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MI-3,Hillary Scholten,Peter Meijer,1,Polls adjusted for house effects & other factors,-.5500793,2.737455,2.737455,2.737455,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MI-2,Bryan Berghoef,Bill Huizenga,4,Expert ratings adjusted for national environment,-25.50349,0,0,.9626876,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MI-2,Bryan Berghoef,Bill Huizenga,3,Fundamentals (non-polling factors),-7.631612,0,1.284435,1.284435,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MI-2,Bryan Berghoef,Bill Huizenga,2,CANTOR (analysis of comparable disticts),-8.36455,.8358126,.1545999,.1545999,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MI-2,Bryan Berghoef,Bill Huizenga,1,Polls adjusted for house effects & other factors,-20.52493,.4911314,.4911314,.4911314,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MI-14,Brenda Lawrence,Robert Vance Patrick,4,Expert ratings adjusted for national environment,62.81406,0,0,.7177314,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MI-14,Brenda Lawrence,Robert Vance Patrick,3,Fundamentals (non-polling factors),61.69902,0,1.284435,1.284435,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MI-14,Brenda Lawrence,Robert Vance Patrick,2,CANTOR (analysis of comparable disticts),83.93274,.8358126,.1545999,.1545999,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MI-14,Brenda Lawrence,Robert Vance Patrick,1,Polls adjusted for house effects & other factors,,0,0,0,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MI-13,Rashida Tlaib,David Dudenhoefer,4,Expert ratings adjusted for national environment,62.06528,0,0,.7177314,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MI-13,Rashida Tlaib,David Dudenhoefer,3,Fundamentals (non-polling factors),60.62015,0,1.284435,1.284435,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MI-13,Rashida Tlaib,David Dudenhoefer,2,CANTOR (analysis of comparable disticts),85.92635,.8358126,.1545999,.1545999,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MI-13,Rashida Tlaib,David Dudenhoefer,1,Polls adjusted for house effects & other factors,,0,0,0,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MI-12,Debbie Dingell,Jeff Jones,4,Expert ratings adjusted for national environment,40.59496,0,0,.7177314,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MI-12,Debbie Dingell,Jeff Jones,3,Fundamentals (non-polling factors),40.33824,0,1.284435,1.284435,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MI-12,Debbie Dingell,Jeff Jones,2,CANTOR (analysis of comparable disticts),54.51299,.8358126,.1545999,.1545999,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MI-12,Debbie Dingell,Jeff Jones,1,Polls adjusted for house effects & other factors,,0,0,0,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MI-1,Dana Ferguson,Jack Bergman,4,Expert ratings adjusted for national environment,-23.55306,0,0,.7177314,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MI-1,Dana Ferguson,Jack Bergman,3,Fundamentals (non-polling factors),-18.19377,0,1.284435,1.284435,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MI-1,Dana Ferguson,Jack Bergman,2,CANTOR (analysis of comparable disticts),-13.29122,.8358126,.1545999,.1545999,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MI-1,Dana Ferguson,Jack Bergman,1,Polls adjusted for house effects & other factors,,0,0,0,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MI-11,Haley Stevens,Eric S. Esshaki,4,Expert ratings adjusted for national environment,12.73727,0,0,.7177314,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MI-11,Haley Stevens,Eric S. Esshaki,3,Fundamentals (non-polling factors),13.22836,0,1.284435,1.284435,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MI-11,Haley Stevens,Eric S. Esshaki,2,CANTOR (analysis of comparable disticts),17.05309,.8358126,.1545999,.1545999,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MI-11,Haley Stevens,Eric S. Esshaki,1,Polls adjusted for house effects & other factors,,0,0,0,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MI-10,Kimberly Bizon,Lisa McClain,4,Expert ratings adjusted for national environment,-24.5019,0,0,.7177314,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MI-10,Kimberly Bizon,Lisa McClain,3,Fundamentals (non-polling factors),-21.7758,0,1.284435,1.284435,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MI-10,Kimberly Bizon,Lisa McClain,2,CANTOR (analysis of comparable disticts),-16.48948,.8358126,.1545999,.1545999,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MI-10,Kimberly Bizon,Lisa McClain,1,Polls adjusted for house effects & other factors,,0,0,0,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,ME-2,Jared Golden,Dale Crafts,4,Expert ratings adjusted for national environment,14.20963,0,0,1.94505,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,ME-2,Jared Golden,Dale Crafts,3,Fundamentals (non-polling factors),10.47678,0,1.284435,1.284435,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,ME-2,Jared Golden,Dale Crafts,2,CANTOR (analysis of comparable disticts),5.463714,0,.1545999,.1545999,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,ME-2,Jared Golden,Dale Crafts,1,Polls adjusted for house effects & other factors,21.38375,2.460745,2.460745,2.460745,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,ME-1,Chellie Pingree,Jay T. Allen,4,Expert ratings adjusted for national environment,25.01991,0,0,1.46384,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,ME-1,Chellie Pingree,Jay T. Allen,3,Fundamentals (non-polling factors),25.18091,0,1.284435,1.284435,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,ME-1,Chellie Pingree,Jay T. Allen,2,CANTOR (analysis of comparable disticts),22.17424,.5040698,.1545999,.1545999,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,ME-1,Chellie Pingree,Jay T. Allen,1,Polls adjusted for house effects & other factors,26.4264,1.49593,1.49593,1.49593,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MD-8,Jamie Raskin,Gregory Thomas Coll,4,Expert ratings adjusted for national environment,40.68692,0,0,.7177314,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MD-8,Jamie Raskin,Gregory Thomas Coll,3,Fundamentals (non-polling factors),40.50603,0,1.284435,1.284435,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MD-8,Jamie Raskin,Gregory Thomas Coll,2,CANTOR (analysis of comparable disticts),53.97673,.8358126,.1545999,.1545999,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MD-8,Jamie Raskin,Gregory Thomas Coll,1,Polls adjusted for house effects & other factors,,0,0,0,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MD-7,Kweisi Mfume,Kimberly Klacik,4,Expert ratings adjusted for national environment,41.28861,0,0,.7177314,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MD-7,Kweisi Mfume,Kimberly Klacik,3,Fundamentals (non-polling factors),38.55116,0,1.284435,1.284435,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MD-7,Kweisi Mfume,Kimberly Klacik,2,CANTOR (analysis of comparable disticts),75.82899,.8358126,.1545999,.1545999,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MD-7,Kweisi Mfume,Kimberly Klacik,1,Polls adjusted for house effects & other factors,,0,0,0,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MD-6,David Trone,Neil C. Parrott,4,Expert ratings adjusted for national environment,21.03704,0,0,.7177314,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MD-6,David Trone,Neil C. Parrott,3,Fundamentals (non-polling factors),16.28191,0,1.284435,1.284435,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MD-6,David Trone,Neil C. Parrott,2,CANTOR (analysis of comparable disticts),34.35218,.8358126,.1545999,.1545999,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MD-6,David Trone,Neil C. Parrott,1,Polls adjusted for house effects & other factors,,0,0,0,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MD-5,Steny H. Hoyer,Chris Palombi,4,Expert ratings adjusted for national environment,42.29942,0,0,.7177314,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MD-5,Steny H. Hoyer,Chris Palombi,3,Fundamentals (non-polling factors),42.25787,0,1.284435,1.284435,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MD-5,Steny H. Hoyer,Chris Palombi,2,CANTOR (analysis of comparable disticts),54.45592,.8358126,.1545999,.1545999,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MD-5,Steny H. Hoyer,Chris Palombi,1,Polls adjusted for house effects & other factors,,0,0,0,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MD-4,Anthony Brown,George E. McDermott,4,Expert ratings adjusted for national environment,60.11172,0,0,.7177314,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MD-4,Anthony Brown,George E. McDermott,3,Fundamentals (non-polling factors),59.3972,0,1.284435,1.284435,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MD-4,Anthony Brown,George E. McDermott,2,CANTOR (analysis of comparable disticts),77.90262,.8358126,.1545999,.1545999,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MD-4,Anthony Brown,George E. McDermott,1,Polls adjusted for house effects & other factors,,0,0,0,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MD-3,John P. Sarbanes,Charles Anthony,4,Expert ratings adjusted for national environment,39.62215,0,0,.7177314,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MD-3,John P. Sarbanes,Charles Anthony,3,Fundamentals (non-polling factors),39.73727,0,1.284435,1.284435,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MD-3,John P. Sarbanes,Charles Anthony,2,CANTOR (analysis of comparable disticts),50.42928,.8358126,.1545999,.1545999,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MD-3,John P. Sarbanes,Charles Anthony,1,Polls adjusted for house effects & other factors,,0,0,0,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MD-2,C.A. Dutch Ruppersberger,Johnny Ray Salling,4,Expert ratings adjusted for national environment,31.68169,0,0,.7177314,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MD-2,C.A. Dutch Ruppersberger,Johnny Ray Salling,3,Fundamentals (non-polling factors),31.17933,0,1.284435,1.284435,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MD-2,C.A. Dutch Ruppersberger,Johnny Ray Salling,2,CANTOR (analysis of comparable disticts),46.87823,.8358126,.1545999,.1545999,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MD-2,C.A. Dutch Ruppersberger,Johnny Ray Salling,1,Polls adjusted for house effects & other factors,,0,0,0,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MD-1,Mia Mason,Andy Harris,4,Expert ratings adjusted for national environment,-33.14608,0,0,.7177314,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MD-1,Mia Mason,Andy Harris,3,Fundamentals (non-polling factors),-31.68449,0,1.284435,1.284435,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MD-1,Mia Mason,Andy Harris,2,CANTOR (analysis of comparable disticts),-32.30413,.8358126,.1545999,.1545999,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MD-1,Mia Mason,Andy Harris,1,Polls adjusted for house effects & other factors,,0,0,0,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MA-9,William Keating,Helen Brady,4,Expert ratings adjusted for national environment,24.54935,0,0,.7177314,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MA-9,William Keating,Helen Brady,3,Fundamentals (non-polling factors),24.41103,0,1.284435,1.284435,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MA-9,William Keating,Helen Brady,2,CANTOR (analysis of comparable disticts),30.64808,.8358126,.1545999,.1545999,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MA-9,William Keating,Helen Brady,1,Polls adjusted for house effects & other factors,,0,0,0,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MA-8,Stephen F. Lynch,(unopposed),4,Expert ratings adjusted for national environment,16.84536,0,0,0,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MA-8,Stephen F. Lynch,(unopposed),3,Fundamentals (non-polling factors),100,1.439034,1.439034,1.439034,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MA-8,Stephen F. Lynch,(unopposed),2,CANTOR (analysis of comparable disticts),,0,0,0,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MA-8,Stephen F. Lynch,(unopposed),1,Polls adjusted for house effects & other factors,,0,0,0,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MA-7,Ayanna Pressley,(unopposed),4,Expert ratings adjusted for national environment,16.84536,0,0,0,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MA-7,Ayanna Pressley,(unopposed),3,Fundamentals (non-polling factors),100,1.439034,1.439034,1.439034,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MA-7,Ayanna Pressley,(unopposed),2,CANTOR (analysis of comparable disticts),,0,0,0,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MA-7,Ayanna Pressley,(unopposed),1,Polls adjusted for house effects & other factors,,0,0,0,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MA-6,Seth Moulton,John Paul Moran,4,Expert ratings adjusted for national environment,27.34457,0,0,.7177314,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MA-6,Seth Moulton,John Paul Moran,3,Fundamentals (non-polling factors),27.35582,0,1.284435,1.284435,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MA-6,Seth Moulton,John Paul Moran,2,CANTOR (analysis of comparable disticts),36.20947,.8358126,.1545999,.1545999,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MA-6,Seth Moulton,John Paul Moran,1,Polls adjusted for house effects & other factors,,0,0,0,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MA-5,Katherine Clark,Caroline Colarusso,4,Expert ratings adjusted for national environment,45.51071,0,0,.7177314,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MA-5,Katherine Clark,Caroline Colarusso,3,Fundamentals (non-polling factors),44.84526,0,1.284435,1.284435,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MA-5,Katherine Clark,Caroline Colarusso,2,CANTOR (analysis of comparable disticts),62.87635,.8358126,.1545999,.1545999,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MA-5,Katherine Clark,Caroline Colarusso,1,Polls adjusted for house effects & other factors,,0,0,0,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MA-4,Jake Auchincloss,Julie A. Hall,4,Expert ratings adjusted for national environment,30.97953,0,0,.7177314,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MA-4,Jake Auchincloss,Julie A. Hall,3,Fundamentals (non-polling factors),31.34737,0,1.284435,1.284435,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MA-4,Jake Auchincloss,Julie A. Hall,2,CANTOR (analysis of comparable disticts),38.76386,.8358126,.1545999,.1545999,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MA-4,Jake Auchincloss,Julie A. Hall,1,Polls adjusted for house effects & other factors,,0,0,0,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MA-3,Lori Trahan,(unopposed),4,Expert ratings adjusted for national environment,16.84536,0,0,0,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MA-3,Lori Trahan,(unopposed),3,Fundamentals (non-polling factors),100,1.439034,1.439034,1.439034,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MA-3,Lori Trahan,(unopposed),2,CANTOR (analysis of comparable disticts),,0,0,0,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MA-3,Lori Trahan,(unopposed),1,Polls adjusted for house effects & other factors,,0,0,0,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MA-2,James McGovern,Tracy Lyn Lovvorn,4,Expert ratings adjusted for national environment,32.22049,0,0,.7177314,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MA-2,James McGovern,Tracy Lyn Lovvorn,3,Fundamentals (non-polling factors),32.58374,0,1.284435,1.284435,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MA-2,James McGovern,Tracy Lyn Lovvorn,2,CANTOR (analysis of comparable disticts),40.34245,.8358126,.1545999,.1545999,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,MA-2,James McGovern,Tracy Lyn Lovvorn,1,Polls adjusted for house effects & other factors,,0,0,0,40000,17:34:24 30 Oct 2020
